"","Store","Week","F1","D1","PR1","P1","F2","D2","PR2","P2","F3","D3","PR3","P3","F4","D4","PR4","P4","F5","D5","PR5","P5","F6","D6","PR6","P6","F7","D7","PR7","P7","F8","D8","PR8","P8","F9","D9","PR9","P9","F10","D10","PR10","P10","F11","D11","PR11","P11","F12","D12","PR12","P12","F13","D13","PR13","P13","F14","D14","PR14","P14","F15","D15","PR15","P15","F16","D16","PR16","P16","F17","D17","PR17","P17","F18","D18","PR18","P18","F19","D19","PR19","P19","F20","D20","PR20","P20","F21","D21","PR21","P21","F22","D22","PR22","P22","F23","D23","PR23","P23","F24","D24","PR24","P24","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Random","SoupSeasonality","YogurtSeasonality","BeerSeasonality"
"23",232633,1174,0.565278584,0.63600107,0.510709979,3.630586383,0,0,0.035971223,32.13674599,0.648537093,0.624369033,0.898747596,2.85467045,0.429294598,0.351698524,0.636559439,2.675120471,0,0,0,2.80832,0.430731256,0.054921321,0.530083308,0.280539957,0.388099129,0.178378741,0.897759072,0.923981583,0.265936538,0.015640179,0.502374252,3.301333879,0.408298993,0.341898847,0.847707354,2.410735925,0.571516277,0.206529247,0.574739459,2.501103556,0.411444774,0.233775768,0.687272148,0.879476606,0.457931493,0.094446292,0.591286997,1.01408713,0,0,0.027972018,1.73763309,0.250739006,0.005392237,0.480547866,1.170175275,0.446204664,0.367679591,0.697057126,1.696890376,0.403099461,0,0.542699706,1.867216488,0,0,0.208509268,3.340081843,0.36943229,0.240131772,0.550936339,1.249129998,0.597101036,0.291442172,0.817655206,0.989668621,0,0,0.178305732,0.609134429,0.122693932,0.229384308,0.833185152,0.370192265,0,0.040642926,0.22932771,8.242385378,0.489412972,0.082754805,0.627513348,1.58323647,0.400553586,0.417478385,0.455621725,16.25489973,4365.7741,180.7,1062.9318,3656.8783,250,6482,1340.07,1538.5054,3158.4795,814.4125,4325.459,2255.25,442.4064,834.5331,1349.327,568.7182,162.7026,4630.5909,2514.6498,618.32,8998,88.5763,1897.1708,620.3914,"Train","1","1","1"
"122",232633,1175,0.53926752,0.721526273,0.694468247,3.656067991,0,0,0.170406307,32.22795634,0.20925019,0.355164383,0.67996072,3.375767831,0.34471325,0.270618109,0.4549726,3.130242754,0.328719723,0,0.328719723,2.587958478,0.476835081,0,0.58970448,0.281180172,0,0,0.576969402,1.095004649,0.390930036,0.114175541,0.656846068,3.090151587,0.246297911,0.217014388,0.823051032,2.659085094,0.737100879,0.434983804,0.767902591,2.122535863,0.439798619,0.254712047,0.782313297,0.817433446,0.535121097,0.436310926,0.673068793,0.863224014,0.390527347,0.355990915,0.775741398,1.434298024,0.749776985,0.680718579,0.784854271,0.861710066,0.379712888,0.389809361,0.742237665,1.797514961,0.358069913,0,0.698398816,1.836407185,0.26636636,0,0.380722259,3.447372776,0.608689288,0.306482114,0.715453374,1.228463102,0.245760447,0.37404877,0.497033706,1.144244214,0,0,0.350726784,0.615376504,0.541806796,0.338165372,0.805056245,0.382228923,0.248979375,0.026065453,0.478955948,8.21376712,0.414107367,0.01574502,0.641742994,1.570013327,0.48227277,0.491971755,0.5183098,15.67096007,4483.642,164.9,566.9051,2610.0308,289,5245,946.48,1598.5753,1820.6074,864.4,4981.115,2069.625,752.8282,1368.4069,1061.955,498.506,168.0062,4296.4579,1825.9651,436.237,8623,92.0759,1873.6083,728.8392,"Train","1","1","1"
"57",232633,1176,0.510921768,0.668027078,0.454847504,3.753458375,0,0,0.155446756,32.30624235,0.188081355,0.231239493,0.766125892,3.157057502,0.452412671,0.357627917,0.549721637,2.973134924,0,0,0,2.818927039,0.549450549,0.060606061,0.664335664,0.255842491,0.478450265,0.307235172,0.8938452,0.912437976,0.511059478,0.270374004,0.702193984,3.128283366,0.283211988,0.246459272,0.744734905,2.924757521,0.673425477,0.414572773,0.677254659,2.397228402,0.220356379,0,0.684438072,0.873185158,0.305625224,0,0.457183805,1.11074167,0.28515119,0.246251359,0.764972905,1.406480829,0.46418718,0.347305516,0.64855409,1.035014964,0.554600855,0.542455513,0.742113505,1.478877505,0.085307352,0,0.410287742,2.018676623,0.02232709,0,0.16504185,3.511247495,0.185901891,0.058593959,0.636632627,1.372631052,0.403279876,0.506794714,0.592605733,0.973353834,0,0,0.048976038,0.623011482,0.32722977,0.150029533,0.787950384,0.427070289,0.260316049,0,0.601246844,8.028669393,0.34660491,0.047955967,0.66522136,1.537867917,0.38255453,0.404599795,0.504553411,16.60655474,4249.7927,163.4,649.5067,2903.2823,233,6006,1386.56,1987.5757,1534.0417,685.525,3450.093,1395.5,729.4376,898.3445,1353.77,492.3374,139.9645,3034.4425,1969.8181,551.29,6772,82.3038,1863.9182,691.4047,"Train","1","1","1"
"190",232633,1177,0.578232059,0.766909069,0.726348414,3.569971311,0,0,0.182329769,32.11159257,0.429248251,0.517817029,0.868513172,2.960802561,0.366535307,0.329888965,0.584876081,2.965895582,0,0,0.21299639,2.911877256,0.378062571,0.354692801,0.511496419,0.278134188,0,0,0.619534057,0.998773175,0.301823401,0.091592761,0.624092721,3.125865315,0.24469149,0.17568419,0.901306081,2.708157929,0.729400977,0.601028698,0.765075863,1.952129748,0.530594871,0.261802542,0.678129141,0.877928646,0.198000582,0,0.331553916,1.154980103,0.308687483,0.270555499,0.366793362,1.607571777,0.301968552,0,0.597122647,1.102060658,0.167480704,0,0.551569412,2.034272524,0.641142185,0.558090804,0.792407881,1.591937553,0.280987838,0,0.380660843,2.797240175,0.320356738,0.155068511,0.533964909,1.304202714,0.553279931,0.388953977,0.728021848,0.972721877,0,0,0.111595553,0.666333947,0.476895036,0.099496087,0.810335585,0.346358958,0.059086247,0,0.357024173,8.39640641,0.274837962,0,0.580078132,1.654854335,0.273787273,0.337406389,0.45156965,16.60392044,4481.9912,177.7,814.7318,2796.1099,277,5306,798.81,1727.6944,1982.0816,872.4625,4392.6235,1287.875,550.7188,742.627,856.021,690.8374,200.1866,3258.3585,2191.8187,645.187,9327,69.8132,1637.3284,630.0512,"Train","1","1","1"
"103",232633,1178,0.598026964,0.767053046,0.82349362,3.198872832,0,0,0.144645341,32.57607789,0.827423995,0.659277085,0.954986056,2.17149814,0.449528406,0.291288432,0.604084548,2.825169243,0,0,0.241706161,2.778625592,0.098538622,0.041753653,0.513987474,0.289958246,0.03030303,0,0.6260747,1.033227625,0.398863698,0,0.561598143,3.206698309,0.366370496,0.263382899,0.887055908,2.667458108,0.695424472,0.236942004,0.768403601,2.187006306,0.582955595,0.418590097,0.733231177,0.836830037,0.394764037,0,0.467516362,1.01880813,0.793545429,0.612687841,0.806651051,1.207309582,0.489350293,0.391767243,0.726761912,1.007382349,0.506587098,0.273788255,0.737733746,1.517026626,0.296632714,0,0.682023101,1.871350723,0.383530149,0.295866115,0.528175805,2.619109123,0.281204676,0.066079681,0.590824082,1.259731312,0.672579902,0.440552447,0.842321656,0.875730191,0,0,0.075745495,0.674413969,0.311021171,0.311021171,0.699564134,0.443147572,0.05607158,0,0.235874448,9.452621758,0,0,0.363596591,1.823147167,0.437450074,0.437450074,0.487073853,16.46454221,5275.3113,143.8,1430.6989,2913.7865,211,4790,851.4,1272.2494,1864.7828,806.7375,3598.389,1814.375,1526.0626,1045.2635,1176.011,419.0556,171.1078,2897.8878,2106.1624,501.68,6424,66.8788,1165.715,754.3702,"Train","1","1","1"
"167",232633,1179,0.456326529,0.638544592,0.510833414,3.642738667,0,0,0.007255139,32.99818622,0.275164934,0.350916683,0.81133992,3.117404358,0.515340383,0.37936208,0.709716215,2.744877223,0.201954397,0,0.550488599,2.535635179,0.177111717,0.106948229,0.519754768,0.269724114,0.546159159,0.370040672,0.722479088,0.912439567,0.203759158,0,0.46721001,3.253434101,0.243694849,0.198703085,0.820915477,2.712906461,0.299603848,0.33789851,0.313186191,2.54543671,0.339481697,0.230799855,0.585073163,0.895933395,0.235924933,0,0.278080799,1.197130443,0.042139224,0.38068754,0.638902358,1.514272107,0.307590414,0.307590414,0.597736268,1.083664688,0.498326625,0.498326625,0.756011151,1.462116337,0.216677003,0,0.714708613,1.771705258,0.238758221,0.190290538,0.497849489,3.115221994,0.089722171,0,0.449153585,1.365405148,0.354694067,0.344024579,0.580084725,0.946677809,0,0,0.490355163,0.6297411,0.16553428,0.235206918,0.663619518,0.457258802,0.369911289,0,0.379634671,7.694943954,0.178336126,0.136179305,0.692975095,1.499111871,0.396357882,0.416562439,0.456347905,16.45471089,4487.8789,165.4,690.6098,3564.6731,307,5872,1042.48,1535.8971,2150.0557,662.625,3942.2685,1352.125,697.094,1046.0339,1642.489,519.206,192.1404,2518.1903,2225.9738,674.817,8095,88.7037,1956.9787,668.1661,"Train","1","1","1"
"289",232633,1180,0.563687481,0.730053197,0.672732539,3.687279778,0.072488584,0,0.071347032,35.53042237,0.172076973,0,0.688064403,3.222403049,0.50741767,0.380711943,0.677546033,2.7714094,0,0,0.233962264,2.952754717,0.057787325,0,0.697529538,0.28,0,0,0.672017475,1.006019659,0.411540966,0.173602635,0.699692949,3.126862186,0.69024773,0.32206401,0.87452896,2.554487996,0.749007826,0.575151769,0.758625395,2.03372482,0.583648812,0.236208112,0.758608837,0.679660953,0.242686222,0.27603242,0.483519876,1.041457352,0,0.285227362,0.101979268,1.715181184,0.71093494,0.71093494,0.877223259,0.846740429,0.469342634,0.469342634,0.69597924,1.570442668,0.389910995,0,0.604361202,1.816081401,0.345821554,0.033520292,0.434613083,3.050555156,0.257562904,0.255703661,0.530851079,1.224221057,0.390456422,0.390456422,0.528497901,1.023195593,0,0,0.386919456,0.578256147,0.24846515,0.24846515,0.667388949,0.407772963,0.176627785,0,0.180277671,8.516737422,0.147074467,0.069076071,0.64719961,1.633925377,0.381376858,0.278519693,0.399138824,16.43276547,4639.1896,175.2,510.4948,3207.166,265,4655,787.42,1887.5664,2033.3194,1182.7313,5692.0145,1619.375,476.8126,1610.9069,1307.141,475.7496,167.8088,2201.9716,1651.9129,607.62,8307,78.7696,1737.2152,806.9433,"Test","1","1","1"
"149",232633,1181,0.512744689,0.714056572,0.414166823,3.745992716,0,0,0.000559284,36.18048098,0.401004299,0.234191403,0.759254241,3.028976851,0.25702858,0.119863156,0.490550339,3.027079507,0,0,0.211356467,2.830599369,0.239004505,0,0.663162411,0.283939069,0,0,0.481830417,1.043453182,0.45650963,0.082334567,0.648149036,3.140276395,0.230952978,0.387104978,0.608668933,2.900895812,0.651743495,0.40588386,0.652442291,2.297882649,0.296902533,0.077270074,0.594253233,0.787403074,0.16774419,0.16774419,0.237637603,1.151528918,0,0,0.384645941,1.684149713,0.434953803,0.473554713,0.765550838,0.947064214,0.522354733,0.522354733,0.748911717,1.516502771,0.378752564,0,0.536912975,1.827585174,0,0.033820399,0.147199259,3.389564094,0.109898655,0.130081001,0.269667899,1.437640937,0.471853708,0.310812981,0.567125489,1.020484231,0,0,0.249936725,0.643982536,0.227385317,0.517487367,0.720003963,0.410758942,0.047505816,0,0.054888477,8.855469332,0.337808785,0.124348358,0.755486495,1.524403633,0.305505994,0.312864157,0.378480186,16.74040674,4348.8312,178.8,713.3729,2587.3255,317,4661,780.15,1769.9079,1993.498,1073.275,4044.2565,1430.75,546.2816,1048.3872,1499.839,480.5248,194.0397,1890.479,1631.206,632.16,10093,77.8852,1958.2084,826.7553,"Train","1","1","1"
"252",232633,1182,0.54053146,0.703206445,0.617082861,3.53427812,0,0,0.041152263,33.65008818,0.292074829,0.41284237,0.718941374,3.312188038,0.421361762,0.362811397,0.642971761,2.86441109,0,0,0.172413793,2.809846743,0,0,0.163043478,0.318327569,0.596039024,0,0.682389654,0.966079355,0.370181087,0.118216101,0.573991551,3.177342796,0.405948007,0.288387784,0.823695419,2.645563616,0.596657309,0.428002698,0.606591337,2.553106754,0.436922966,0.423838895,0.699962401,0.699477298,0,0,0.225892775,1.157685706,0,0,0.005460561,1.773371857,0.28849892,0.38289825,0.818895301,0.939014199,0.641289964,0.557277451,0.809330921,1.225436865,0.357489549,0,0.667739408,1.798213288,0,0,0.115539622,3.205662697,0,0.091497916,0.164317776,1.490436054,0.408126315,0.365486252,0.535190953,1.069481498,0,0,0,0.631949811,0.229549902,0.542759295,0.776027397,0.38569863,0.027519515,0,0.066304143,8.868163637,0.222800887,0,0.626730236,1.646967478,0.497334653,0.565574647,0.568007473,15.81560441,4311.9838,170.1,552.7313,2995.8549,261,4048,887.66,1836.9469,2238.918,893.3939,5292.695,1354.625,457.8284,966.6414,1945.853,489.5248,161.3083,1784.4308,1600.6074,534.457,10220,72.6757,1475.1961,890.2404,"Test","1","1","1"
"231",232633,1183,0.544551113,0.526040617,0.618272817,3.537205742,0,0,0.741685144,30.88093126,0.682061503,0.520553027,0.832663448,2.676662186,0.374389438,0.415210496,0.627542495,2.790948178,0,0,0,2.919268293,0,0,0.3678118,0.294023525,0,0,0.588556406,1.007972878,0.429463095,0.121768197,0.639135409,2.968154718,0.269067136,0.174285066,0.875459805,2.832301164,0.687598565,0.35956717,0.691413377,2.092347768,0.210781378,0.270949881,0.623369957,0.782170093,0,0.513417492,0.580542747,0.980929775,0.003671723,0.006884481,0.14342668,1.747795222,0,0.253683289,0.40839062,1.163682983,0.667391293,0.224940844,0.726885537,1.459631971,0.569021485,0,0.619610766,1.84596913,0,0,0.166684714,3.565365139,0,0,0.048309578,1.528650597,0.42211695,0.328683949,0.691351349,1.091920335,0,0,0,0.637985657,0.374395851,0.422963574,0.684663445,0.381632677,0.005531241,0,0.24186873,8.823850712,0.472563306,0.116291408,0.494312462,1.560607028,0.372457306,0.429241295,0.506155201,16.66034319,4138.8517,180.4,882.3153,3272.1102,205,5356,696.11,2194.077,1831.5637,1179.6127,3914.008,1653.625,544.7034,751.923,1398.421,593.011,149.6088,1500.8204,1685.6999,634.45,8483,72.3165,1689.7207,832.0849,"Train","1","1","1"
"29",232633,1184,0.514432939,0.629558479,0.681213552,3.663317976,0,0,0.662130178,30.08183432,0.215600758,0.228369684,0.734042577,3.263653354,0.339468592,0.29475931,0.63444011,2.945275384,0,0,0,2.81601626,0.148601075,0,0.294978692,0.282901612,0,0,0.668257095,0.952620045,0.428778881,0.138345993,0.580951672,3.205199635,0.319783613,0.285993856,0.850512569,2.822817166,0.59420549,0.225342547,0.60478959,2.435291352,0.143106217,0.147155076,0.540784434,0.813449248,0.274702985,0.441611127,0.649666763,0.96769632,0.050995992,0.00448207,0.205278786,1.646756185,0.430028505,0.386759109,0.640820155,1.057212493,0.386491094,0.236352166,0.805932966,1.705257789,0,0,0.510843535,1.989034837,0.025130662,0,0.085357594,3.562938617,0,0,0.041714822,1.514731781,0.47132021,0.383971423,0.642625265,1.102920817,0,0,0,0.689100222,0.477924945,0.529801325,0.844186902,0.368566961,0.008675502,0,0.235221548,8.822950351,0.351067723,0,0.50640883,1.652956582,0.18129295,0.300122751,0.451011406,16.65801453,4113.05,169,528.7602,3133.2554,246,5397,720.98,1484.335,1728.5179,885.7626,3581.256,1725.5,627.5003,973.1913,1117.485,397.1122,144.2461,1629.4568,1823.8662,561.094,10872,70.6011,1572.3462,805.7743,"Train","1","1","1"
"6",232633,1185,0.537541906,0.6754375,0.634200529,3.618150751,0,0,0.747787611,31.09834071,0.398142843,0.334441229,0.697843611,3.197981047,0.25476097,0.256463208,0.563159613,2.994989495,0.147601476,0,0.332103321,2.718892989,0.327442616,0,0.48832013,0.244082876,0.072747014,0,0.374523233,1.023385952,0.517699438,0.238765699,0.685471805,2.887104415,0.253624569,0.363987094,0.849559236,2.808927794,0.691508683,0.261910712,0.713835498,2.283930103,0.566344288,0.473075164,0.698467676,0.74476458,0.320738588,0.199008378,0.393400581,1.144373397,0,0.005121782,0.179945269,1.681984057,0.285945496,0.373548909,0.564210288,1.044248414,0.422999191,0.506743022,0.855685385,1.525951347,0.574848734,0.301334607,0.758835267,1.621946864,0.008573714,0,0.430365273,3.026558829,0,0,0.038304207,1.500875718,0.540262501,0.51336602,0.737961373,0.965895762,0,0,0.13862645,0.675720063,0.33513149,0.484828051,0.78040009,0.343787368,0.163696542,0,0.519123842,7.966365718,0.218975765,0,0.478984182,1.700035473,0.411731307,0.429199945,0.551573169,16.50754803,4575.9011,180.8,812.3813,2936.3709,271,4923,718.38,2290.0869,2042.8293,1164.519,5293.8205,1462.25,549.1253,1059.6425,1370.083,772.812,191.0024,1774.544,2172.8121,566.27,8898,100.3381,1651.6773,887.3044,"Train","1","1","1"
"272",232633,1186,0.629166662,0.694054987,0.668872525,3.505469135,0,0,0.758716876,30.79367736,0.663317096,0.559164899,0.844168184,2.792509154,0.337943303,0.300647622,0.536278748,3.158430082,0,0,0,2.835787546,0,0,0.114325069,0.296035354,0,0,0.383487782,1.042280324,0.452018075,0.257484582,0.620436753,3.124422826,0.610494591,0.295353421,0.897244944,2.705854201,0.855829086,0.607639967,0.85828597,1.500152081,0.456763753,0.363077377,0.719001819,0.774664374,0.250497347,0,0.373839523,1.143454907,0.93812733,0.852019024,0.954669189,0.625200683,0.668936026,0.841673532,0.926472653,0.618152462,0.460687875,0.279966479,0.853187797,1.504132231,0,0,0.664812305,1.933311204,0,0,0.290784318,3.066017733,0,0,0.0374809,1.508546995,0.601075426,0.238053075,0.649166956,1.093398039,0,0,0.588949615,0.50027028,0.188470067,0.188470067,0.67710643,0.416437084,0,0,0.063980533,9.088657175,0.044086346,0,0.539087624,1.70570728,0.471133265,0.479697179,0.552039137,16.61267097,5773.7921,215.1,801.4262,2916.5629,273,4356,725.16,1680.6016,1987.1285,2849.1378,4028.067,1508,4413.047,2955.533,1425.985,480.8124,165.0708,1523.3599,1819.4472,653.027,7216,73.0691,1410.3006,1264.8538,"Test","1","1","2"
"102",232633,1187,0.559303159,0.734673998,0.687458369,3.609292497,0,0,0.773840542,31.38186555,0.179600879,0.293122825,0.804409175,3.143830926,0.432856954,0.409694923,0.660666336,2.685665134,0,0,0,2.949565217,0,0,0.292626192,0.291230519,0,0,0,1.129387275,0.503266724,0.138384153,0.679743544,3.041392369,0.178062794,0.129650229,0.801912114,2.861750097,0.437714077,0.42499418,0.437714077,2.19719996,0.47188885,0.374990233,0.636029062,0.80640181,0.239196159,0,0.302507558,1.138566601,0,0.61634754,0.022081201,1.694317375,0,0.343302556,0.717101814,1.055079573,0.061947047,0.279566749,0.863501325,1.76409223,0.282102262,0,0.686100564,1.696068456,0,0,0.280224144,3.28297498,0,0,0,1.536001042,0.137664796,0,0.176342048,1.298769018,0,0,0.595164477,0.60557156,0.419273807,0.393240466,0.663393469,0.438044074,0.322896794,0,0.347341445,8.132223963,0.255216455,0,0.568097201,1.714297012,0.372321389,0.410476445,0.496109696,16.6952352,4869.5804,191.9,582.7349,3243.9599,230,4299,586.07,1923.9609,1844.1163,1503.55,4383.4475,1405.75,908.5783,906.9079,1347.764,538.3686,169.7302,1406.1579,1334.7639,663.01,8758,87.9538,1623.6218,1046.1392,"Train","1","1","1"
"51",232633,1188,0.473709704,0.693205611,0.723327052,3.571502298,0,0,0.372670807,33.03732355,0.174759032,0,0.61470875,3.347358177,0.452339537,0.43943487,0.669904825,2.74927622,0.256505576,0,0.252788104,2.849219331,0.208464329,0,0.383796856,0.275211608,0,0,0,1.143765488,0.3786816,0.171442655,0.584488528,3.207368995,0.547363614,0.326375007,0.710946819,2.912465164,0.490216143,0.202665602,0.497703789,2.408166525,0.250628107,0.135755228,0.6040908,0.882402593,0.65084808,0.514359194,0.74882126,0.827021003,0,0,0.039878716,1.799159776,0,0.292107876,0.65657105,1.095248694,0.682630434,0.518150041,0.879236047,1.512006116,0.175919756,0,0.478078227,1.911465885,0.231089645,0.06102211,0.363063787,3.266567683,0,0,0,1.52806921,0.13387552,0,0.267848052,1.314316128,0,0,0.545609697,0.586499948,0.433308769,0.228445099,0.654875952,0.438198231,0,0,0.008734371,9.033049373,0.066505296,0,0.276208468,1.866811002,0.405138248,0.298849849,0.546011604,16.27412505,4756.9338,177.1,543.9633,3506.592,269,4135,613.36,1774.7007,1830.5455,1001.65,3130.6345,2041.375,536.0002,814.1256,1622.09,460.4372,173.093,1452.1659,1288.5104,574.22,8142,67.263,1258.9223,1086.6661,"Train","1","1","2"
"20",232633,1189,0.561660324,0.702567458,0.534289522,3.697531224,0,0,0.072905332,33.45206746,0.704791778,0.555165913,0.815455398,2.68415846,0.500524942,0.436381075,0.695335895,2.730009643,0.192810458,0,0.297385621,2.703006536,0,0,0.459602237,0.28006215,0.699552805,0,0.699552805,0.966804713,0.357509613,0.113629542,0.523072866,3.172010864,0.541746634,0.566094884,0.767276706,2.452345348,0.799204428,0.174180407,0.805930282,2.128759752,0.396056156,0.097442025,0.710123983,0.764133052,0.394736842,0.13655761,0.404694168,1.154601707,0,0,0.043582323,1.805135776,0.239830497,0.247041087,0.490045749,1.159588292,0.401021486,0.422003473,0.839023226,1.518340645,0.49301358,0,0.539543343,1.848312596,0,0,0.123842002,3.54840561,0,0,0,1.513458713,0.766455914,0.455703804,0.788330057,0.911858622,0,0,0.494473625,0.569780556,0.148954454,0.179891149,0.457175594,0.46649957,0,0,0.020657825,9.131291807,0.049158344,0,0.404573863,1.750305947,0.440246603,0.280774196,0.58730739,16.19592456,4714.5349,183.8,963.2479,3426.1857,306,3218,1089.01,1651.5265,2655.7638,1300.95,4105.005,1406,567.8908,797.4382,1358.022,531.9176,165.5335,1646.2755,2771.5371,620.66,6982,75.0321,1450.415,1067.5803,"Train","1","1","1"
